origen,productos,juntos,lift,confianza,detalle,skus,precio_suelto,ahorro_ml,ahorro_de,cruza_umbral,descuento_que_banca,tope_marca,marcas,descuento,limita,tipo_publicacion,precio_kit_sugerido,motivo,items,user_product,crear_kit
se compran juntos,2,3,17.0,0.23,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR016000000LLV8VAC13, CR016000000LLV8VAC17",46115.28,-2131.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,46115.28,"3 compras juntas, 17.0× más de lo esperable, confianza 23%","MLA866189205, MLA866187994","MLAU296172586, MLAU208245191",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU296172586
se compran juntos,2,2,20.4,0.2,Inflador De Mano Bulit Serie 200 + Linga De Seguridad Con Combinaci,"CR016000000INFS2230P, CR01600000CDBLINBCMB",46712.97,-2131.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,46712.97,"2 compras juntas, 20.4× más de lo esperable, confianza 20%","MLA862599277, MLA812438003","MLAU265320934, MLAU284906640",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU265320934
se compran juntos,2,4,8.2,0.29,Nuevo Adhesivo Suprabond Erpox B + Adhesivo Epoxi Suprabond Erpox A,"CR016000000000000EXB, CR016000000000EXA105",45097.34,-2131.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,45097.34,"4 compras juntas, 8.2× más de lo esperable, confianza 29%","MLA857064687, MLA859727205","MLAU277466514, MLAU209419070",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU277466514
se compran juntos,2,2,9.5,0.14,Candado Bulit Doble Traba Resist + Candado Bulit Doble Traba Resist,"CR01600000000CDBWR40, CR01600000000CDBWR50",48147.36,-2131.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,48147.36,"2 compras juntas, 9.5× más de lo esperable, confianza 14%","MLA932731808, MLA932731275","MLAU313079966, MLAU311784419",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU313079966
se compran juntos,2,2,8.0,0.2,Sellador Suprabond Perbond Premi + Adhesivo Cianoacrilato Suprabond,"CR01600000000PBDP310, CR0160000000CIAA4020",49562.43,-2131.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,49562.43,"2 compras juntas, 8.0× más de lo esperable, confianza 20%","MLA861877044, MLA818709665","MLAU240057356, MLAU208212823",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU240057356
se compran juntos,2,2,7.6,0.2,Sellador Suprabond Perbond Premi + Sellador Suprabond Baños Cocinas,"CR01600000000PBDP310, CR0160000000GFXB280T",46971.35,-2131.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,46971.35,"2 compras juntas, 7.6× más de lo esperable, confianza 20%","MLA861877044, MLA827116200","MLAU240057356, MLAU209400002",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU240057356
se compran juntos,2,2,4.8,0.17,Adhesivo Epoxi Suprabond Erpox A + Adhesivo Suprabond Transparente ,"CR016000000000EXA105, CR01600000000SBDTR12",43557.0,-2131.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,43557.0,"2 compras juntas, 4.8× más de lo esperable, confianza 17%","MLA859727205, MLA901069874","MLAU209419070, MLAU258401622",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209419070
se compran juntos,2,2,3.4,0.12,Adhesivo Epoxi Suprabond Erpox A + Mosquitero Ventana Suprabond Aut,"CR016000000000EXA105, CR016000000AFXMV2X2N",49424.0,-2131.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,49424.0,"2 compras juntas, 3.4× más de lo esperable, confianza 12%","MLA859727205, MLA2058567622","MLAU209419070, MLAU3133539519",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209419070
se compran juntos,2,10,64.9,0.83,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR016000000LLV8VAC16, CR016000000LLV8VAC18",45191.0,-2631.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,45191.0,"10 compras juntas, 64.9× más de lo esperable, confianza 83%","MLA866188077, MLA866187969","MLAU208198725, MLAU296229008",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208198725
se compran juntos,2,2,77.8,1.0,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR016000000LLV8VAC14, CR016000000LLV8VAC16",39752.0,-2631.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,39752.0,"2 compras juntas, 77.8× más de lo esperable, confianza 100%","MLA866189852, MLA866188077","MLAU295768132, MLAU208198725",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU295768132
se compran juntos,2,3,46.7,0.6,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR016000000LLV8VAC15, CR016000000LLV8VAC16",40742.0,-2631.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,40742.0,"3 compras juntas, 46.7× más de lo esperable, confianza 60%","MLA866189116, MLA866188077","MLAU294878515, MLAU208198725",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU294878515
se compran juntos,2,2,44.1,0.4,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR016000000LLV8VAC15, CR016000000LLV8VAC18",40285.0,-2631.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,40285.0,"2 compras juntas, 44.1× más de lo esperable, confianza 40%","MLA866189116, MLA866187969","MLAU294878515, MLAU296229008",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU294878515
se compran juntos,2,2,37.8,0.4,2 Burletes Autoadhesivos De Goma + 2 Burletes Autoadhesivos De Goma,"CR01600000000SLTD5BI X 2 UNIDADES, CR01600000000SLTP5BI X 2 UNIDADES",44858.0,-2631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,44858.0,"2 compras juntas, 37.8× más de lo esperable, confianza 40%","MLA795281515, MLA854562955","MLAU209325628, MLAU293444360",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209325628
se compran juntos,2,2,35.3,0.4,Burlete Autoadhesivo De Goma Esp + 2 Burletes Autoadhesivos De Goma,"CR01600000000000SLTD X 3 UNIDADES, CR01600000000SLTP5BI X 2 UNIDADES",43292.0,-2631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,43292.0,"2 compras juntas, 35.3× más de lo esperable, confianza 40%","MLA795278593, MLA854562955","MLAU209376060, MLAU293444360",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209376060
se compran juntos,2,2,35.3,0.4,Cadena Bulit Aro Cementado Máxim + Candado Bulit Reforzado De Acero,"CR016000000000CAD145, CR01600000000CDBAR40",38349.33,-2631.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,38349.33,"2 compras juntas, 35.3× más de lo esperable, confianza 40%","MLA844330121, MLA872092847","MLAU289996003, MLAU209386470",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU289996003
se compran juntos,2,14,12.2,0.42,Adhesivo Cianoacrilato Suprabond + Adhesivo Cianoacrilato Suprabond,"CR0160000000CIAA4020, CR016000000CIAA10020",39733.69,-2631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,39733.69,"14 compras juntas, 12.2× más de lo esperable, confianza 42%","MLA818709665, MLA868545704","MLAU208212823, MLAU241446762",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208212823
se compran juntos,2,4,17.6,0.27,Cadena Bulit Aro Cementado Máxim + Candado Bulit Doble Traba Resist,"CR016000000000CAD145, CR01600000000CDBWR40",39518.22,-2631.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,39518.22,"4 compras juntas, 17.6× más de lo esperable, confianza 27%","MLA844330121, MLA932731808","MLAU289996003, MLAU313079966",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU289996003
se compran juntos,2,2,12.6,0.14,Burlete Autoadhesivo De Goma Esp + 2 Burletes Autoadhesivos De Goma,"CR01600000000000SLTD X 3 UNIDADES, CR01600000000SLTD5BI X 2 UNIDADES",43290.0,-2631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,43290.0,"2 compras juntas, 12.6× más de lo esperable, confianza 14%","MLA795278593, MLA795281515","MLAU209376060, MLAU209325628",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209376060
se compran juntos,2,2,12.0,0.15,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR016000000LLV8VAC13, CR016000000LLV8VAC16",41870.0,-2631.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,41870.0,"2 compras juntas, 12.0× más de lo esperable, confianza 15%","MLA866189205, MLA866188077","MLAU296172586, MLAU208198725",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU296172586
se compran juntos,2,2,8.9,0.22,Adhesivo Epoxi Suprabond Erpox A + Adhesivo Cianoacrilato Suprabond,"CR016000000000000EXA, CR0160000000CIAA4020",44289.52,-2631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,44289.52,"2 compras juntas, 8.9× más de lo esperable, confianza 22%","MLA844329908, MLA818709665","MLAU209398146, MLAU208212823",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209398146
se compran juntos,2,5,4.4,0.15,Adhesivo Epoxi Suprabond Erpox A + Adhesivo Cianoacrilato Suprabond,"CR016000000000EXA105, CR0160000000CIAA4020",36778.08,-2631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,36778.08,"5 compras juntas, 4.4× más de lo esperable, confianza 15%","MLA859727205, MLA818709665","MLAU209419070, MLAU208212823",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209419070
se compran juntos,2,2,6.7,0.17,Adhesivo Suprabond Montajes En C + Sellador Suprabond Baños Cocinas,"CR016000000000MTJ400, CR0160000000GFXB280B",41285.27,-2631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,41285.27,"2 compras juntas, 6.7× más de lo esperable, confianza 17%","MLA872758443, MLA850476191","MLAU1593181050, MLAU208246297",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU1593181050
se compran juntos,2,2,6.4,0.22,Adhesivo Epoxi Suprabond Erpox A + Adhesivo Cianoacrilato Suprabond,"CR016000000000000EXA, CR016000000CIAA10020",43317.05,-2631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,43317.05,"2 compras juntas, 6.4× más de lo esperable, confianza 22%","MLA844329908, MLA868545704","MLAU209398146, MLAU241446762",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209398146
se compran juntos,2,2,6.3,0.17,Sellador Suprabond Baños Cocinas + Sellador De Silicona Suprabond U,"CR0160000000GFXB280T, CR0160000000GFXU280N",33914.0,-2631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,33914.0,"2 compras juntas, 6.3× más de lo esperable, confianza 17%","MLA827116200, MLA1401669067","MLAU209400002, MLAU209435106",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209400002
se compran juntos,2,4,4.1,0.14,Adhesivo Cianoacrilato Suprabond + Adhesivo Suprabond Para Suela De,"CR016000000CIAA10020, CR016000000SBDTR100E",35950.61,-2631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,35950.61,"4 compras juntas, 4.1× más de lo esperable, confianza 14%","MLA868545704, MLA1146251151","MLAU241446762, MLAU1594526267",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU241446762
se compran juntos,2,3,4.3,0.11,Adhesivo Cianoacrilato Suprabond + Adhesivo Suprabond Para Suela De,"CR0160000000CIAA4020, CR016000000SBDTR100E",36923.08,-2631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,36923.08,"3 compras juntas, 4.3× más de lo esperable, confianza 11%","MLA818709665, MLA1146251151","MLAU208212823, MLAU1594526267",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208212823
se compran juntos,2,2,2.4,0.06,Adhesivo Suprabond Montajes En C + Adhesivo Cianoacrilato Suprabond,"CR016000000000MTJ400, CR0160000000CIAA4020",43876.35,-2631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,43876.35,"2 compras juntas, 2.4× más de lo esperable, confianza 6%","MLA872758443, MLA818709665","MLAU1593181050, MLAU208212823",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU1593181050
se compran juntos,2,2,2.3,0.06,Adhesivo Suprabond Montajes En C + Sellador Suprabond Baños Cocinas,"CR016000000000MTJ400, CR0160000000GFXB280T",41285.27,-2631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,41285.27,"2 compras juntas, 2.3× más de lo esperable, confianza 6%","MLA872758443, MLA827116200","MLAU1593181050, MLAU209400002",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU1593181050
se compran juntos,2,2,441.0,1.0,Cinta Métrica Bulit Serie 550 3  + Cinta Métrica Bulit Serie 550 5 ,"CR016000000CTAMCA5C3, CR016000000CTAMCA5C5",42111.0,-3386.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,42111.0,"2 compras juntas, 441.0× más de lo esperable, confianza 100%","MLA1491135475, MLA1491060835","MLAU3140898712, MLAU3140927430",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3140898712
se compran juntos,2,2,147.0,0.67,Candado Reforzado Acero Niquelad + Candado Bulit Reforzado Acero Ni,"CR01600000000CDBAR30, CR01600000000CDBAR50",37762.15,-3386.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,37762.15,"2 compras juntas, 147.0× más de lo esperable, confianza 67%","MLA822733250, MLA874230585","MLAU208231847, MLAU209434926",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208231847
se compran juntos,2,2,132.3,0.5,Espátula Bulit Flexible S700 - A + Espátula Bulit Llana Lisa Serie ,"CR0160000000ESPFXAI6, CR01600000ESPLLAI280",38655.54,-3386.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_pro,38655.54,"2 compras juntas, 132.3× más de lo esperable, confianza 50%","MLA907610097, MLA845897839","MLAU281841253, MLAU257420489",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU281841253
se compran juntos,2,3,55.1,0.75,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR0160000000LLV8VAC9, CR016000000LLV8VAC17",40047.28,-3386.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,40047.28,"3 compras juntas, 55.1× más de lo esperable, confianza 75%","MLA866187891, MLA866187994","MLAU297756141, MLAU208245191",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU297756141
se compran juntos,2,2,55.1,0.33,Candado Bulit Reforzado Acero Ni + Candado De Hierro Dorado Bulit N,"CR01600000000CDBAR50, CR01600000000CDBH40D",37417.94,-3386.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,37417.94,"2 compras juntas, 55.1× más de lo esperable, confianza 33%","MLA874230585, MLA822564530","MLAU209434926, MLAU209307882",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209434926
se compran juntos,2,3,31.5,0.43,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR0160000000LLV8VAC8, CR016000000LLV8VAC17",39270.28,-3386.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,39270.28,"3 compras juntas, 31.5× más de lo esperable, confianza 43%","MLA866189564, MLA866187994","MLAU296040806, MLAU208245191",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU296040806
se compran juntos,2,2,38.3,0.67,Sellador Silicona Suprabond Neut + 2 Selladores Acrílico Pintable S,"CR01600000GFXNS5280T, CR01600000GMXACR280B X 2 UNIDADES",37704.0,-3386.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,37704.0,"2 compras juntas, 38.3× más de lo esperable, confianza 67%","MLA2074597444, MLA837648568","MLAU3161712213, MLAU288717903",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3161712213
se compran juntos,2,6,16.4,0.55,Pistola Encoladora Suprabond Sil + Barras Suprabond Finas Ultratran,"CR0160000000CPHX200R, CR01600000CHMF10UT25",34376.0,-3386.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,34376.0,"6 compras juntas, 16.4× más de lo esperable, confianza 55%","MLA1918162600, MLA901347064","MLAU1536951475, MLAU224535540",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU1536951475
se compran juntos,2,6,12.0,0.4,Pistola Encoladora Suprabond Sil + Barras Suprabond Finas Ultratran,"CR0160000000CPHX200R, CR01600000CHMF30UT14",38223.0,-3386.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,38223.0,"6 compras juntas, 12.0× más de lo esperable, confianza 40%","MLA1918162600, MLA1139041360","MLAU1536951475, MLAU218133244",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU1536951475
se compran juntos,2,2,18.4,0.33,Sellador Multiuso Perbond En Car + Sellador Acrílico Pintable Supra,"CR01600000000PBD400B, CR01600000GMXACR280B",41410.67,-3386.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,41410.67,"2 compras juntas, 18.4× más de lo esperable, confianza 33%","MLA814188350, MLA826407146","MLAU208600679, MLAU232332180",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208600679
se compran juntos,2,3,9.0,0.18,Adhesivo Suprabond Transparente  + Mosquitero Ventana Suprabond Aut,"CR0160000000SBDTR50B, CR016000000AFXMV2X2N",41394.0,-3386.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,41394.0,"3 compras juntas, 9.0× más de lo esperable, confianza 18%","MLA1387618937, MLA2058567622","MLAU298831110, MLAU3133539519",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU298831110
se compran juntos,2,3,7.0,0.2,Pistola Encoladora Silicona Supr + Barras Suprabond Finas Ultratran,"CR01600000CHMF10UT25 + CR01600000000CPHX100, CR01600000CHMF30UT14",43336.0,-3386.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,43336.0,"3 compras juntas, 7.0× más de lo esperable, confianza 20%","MLA3366502794, MLA1139041360","MLAU209268740, MLAU218133244",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209268740
se compran juntos,2,3,6.9,0.23,Cinta Suprabond Autoadhesiva Dob + Pistola Encoladora Suprabond Sil,"CR016000000000AFXWR2, CR0160000000CPHX200R",38729.08,-3386.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,38729.08,"3 compras juntas, 6.9× más de lo esperable, confianza 23%","MLA860849627, MLA1918162600","MLAU293505437, MLAU1536951475",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU293505437
se compran juntos,2,2,8.5,0.17,Adhesivo Suprabond Transparente  + Adhesivo Suprabond Transparente ,"CR01600000000SBDTR12, CR0160000000SBDTR50B",35527.0,-3386.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,35527.0,"2 compras juntas, 8.5× más de lo esperable, confianza 17%","MLA901069874, MLA1387618937","MLAU258401622, MLAU298831110",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU258401622
se compran juntos,2,3,5.6,0.33,Burlete Autoadhesivo Suprabond D + Zócalo Burlete Suprabond Doble B,"CR01600000000SLTE5BI, CR0160000000ZNODG120",39458.28,-3386.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,39458.28,"3 compras juntas, 5.6× más de lo esperable, confianza 33%","MLA863200953, MLA1118361849","MLAU237320801, MLAU215063137",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU237320801
se compran juntos,2,2,7.0,0.14,Nuevo Adhesivo Suprabond Erpox B + Nuevo Adhesivo Suprabond Erpox B,"CR016000000000000EXB, CR0160000000000EXB80",44061.34,-3386.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,44061.34,"2 compras juntas, 7.0× más de lo esperable, confianza 14%","MLA857064687, MLA859732690","MLAU277466514, MLAU209400230",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU277466514
se compran juntos,2,3,4.0,0.12,Adhesivo Suprabond Transparente  + Pistola Encoladora Silicona Supr,"CR0160000000SBDTR50B, CR01600000CHMF10UT25 + CR01600000000CPHX100",41195.0,-3386.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,41195.0,"3 compras juntas, 4.0× más de lo esperable, confianza 12%","MLA1387618937, MLA3366502794","MLAU298831110, MLAU209268740",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU298831110
se compran juntos,2,2,4.5,0.22,Burlete Suprabond Goma Espuma Do + Zócalo Burlete Suprabond Doble B,"CR01600000000000SLTD, CR0160000000ZNODG120",35709.28,-3386.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,35709.28,"2 compras juntas, 4.5× más de lo esperable, confianza 22%","MLA842568397, MLA1118361849","MLAU208228953, MLAU215063137",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208228953
se compran juntos,2,3,58.4,0.75,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR0160000000LLV8VAC9, CR016000000LLV8VAC16",35802.0,-3886.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,35802.0,"3 compras juntas, 58.4× más de lo esperable, confianza 75%","MLA866187891, MLA866188077","MLAU297756141, MLAU208198725",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU297756141
se compran juntos,2,2,25.4,0.25,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR016000000LLV8VAC10, CR016000000LLV8VAC13",35034.0,-3886.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,35034.0,"2 compras juntas, 25.4× más de lo esperable, confianza 25%","MLA866189367, MLA866189205","MLAU294458971, MLAU296172586",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU294458971
se compran juntos,2,2,22.0,0.2,2 Burletes Autoadhesivos De Goma + Burlete Autoadhesivo Suprabond D,"CR01600000000SLTE5MI X 2 UNIDADES, CR01600000000SLTP5MI",34845.0,-3886.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,34845.0,"2 compras juntas, 22.0× más de lo esperable, confianza 20%","MLA847472567, MLA1139034790","MLAU209412074, MLAU209270308",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209412074
se compran juntos,2,6,10.0,0.25,Adhesivo Suprabond Montajes En C + Sellador Acrílico Pintable Supra,"CR016000000000MTJ400, CR01600000GMXACR280B",36705.27,-3886.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,36705.27,"6 compras juntas, 10.0× más de lo esperable, confianza 25%","MLA872758443, MLA826407146","MLAU1593181050, MLAU232332180",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU1593181050
se compran juntos,2,2,13.4,0.22,Adhesivo Epoxi Suprabond Erpox A + Sellador Suprabond Reparador De ,"CR016000000000000EXA, CR01600000GMXCTO280G",38475.44,-3886.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,38475.44,"2 compras juntas, 13.4× más de lo esperable, confianza 22%","MLA844329908, MLA842564403","MLAU209398146, MLAU289731511",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209398146
se compran juntos,2,5,7.0,0.19,Nuevo Adhesivo Suprabond Erpox B + Sellador Suprabond Baños Cocinas,"CR0160000000000EXB80, CR0160000000GFXB280T",33151.0,-3886.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,33151.0,"5 compras juntas, 7.0× más de lo esperable, confianza 19%","MLA859732690, MLA827116200","MLAU209400230, MLAU209400002",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209400230
se compran juntos,2,3,7.9,0.21,Sellador Silicona Suprabond Neut + Sellador Acrílico Suprabond Made,"CR0160000000GFXC280T, CR0160000000GMXM280N",36713.51,-3886.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,36713.51,"3 compras juntas, 7.9× más de lo esperable, confianza 21%","MLA1387670353, MLA830680804","MLAU208160457, MLAU208258443",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208160457
se compran juntos,2,2,9.5,0.14,Zócalo Doble Burlete Suprabond B + Burlete Autoadhesivo Suprabond D,"CR0160000000000ZNODN, CR01600000000SLTE5MI",33521.0,-3886.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,33521.0,"2 compras juntas, 9.5× más de lo esperable, confianza 14%","MLA3532432406, MLA903945655","MLAU4188796408, MLAU305012148",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4188796408
se compran juntos,2,2,8.6,0.14,Sellador Silicona Suprabond Neut + Sellador Suprabond Reparador De ,"CR0160000000GFXC280T, CR01600000GMXCTO280G",35519.51,-3886.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,35519.51,"2 compras juntas, 8.6× más de lo esperable, confianza 14%","MLA1387670353, MLA842564403","MLAU208160457, MLAU289731511",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208160457
se compran juntos,2,2,7.9,0.17,Zócalo Burlete Suprabond Doble B + Burlete Autoadhesivo Suprabond P,"CR0160000000000ZNODB, CR01600000000SLTD5BI",36852.55,-3886.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,36852.55,"2 compras juntas, 7.9× más de lo esperable, confianza 17%","MLA1118361790, MLA1864096019","MLAU209266352, MLAU4170873065",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209266352
se compran juntos,2,2,7.9,0.14,Burlete Autoadhesivo Suprabond P + 2 Burletes Autoadhesivos De Goma,"CR0160000000000SLTVI, CR01600000000SLTD5BI X 2 UNIDADES",33221.84,-3886.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,33221.84,"2 compras juntas, 7.9× más de lo esperable, confianza 14%","MLA1864096025, MLA795281515","MLAU4170871399, MLAU209325628",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4170871399
